code,name,market,ticker,as_of,beta60,alpha60,er60,beta120,alpha120,er120,beta240,alpha240,er240
6221,晉泰科技股份有限公司,OTC,6221.TWO,2026-08-26,0.3147,0.0118,-0.1,0.2995,-0.5505,0.2328,0.3168,-0.6892,0.1801
6222,立軒開發建設股份有限公司,OTC,6222.TWO,2026-08-26,0.0719,0.0125,-0.0113,0.1506,0.072,0.1245,0.1286,-0.0497,0.082
6223,旺矽科技股份有限公司,OTC,6223.TWO,2026-08-26,1.3617,0.3881,-0.4825,1.3259,0.7091,0.9792,1.2982,1.0013,0.6918
6227,茂綸股份有限公司,OTC,6227.TWO,2026-08-26,0.6319,-0.1276,-0.2159,0.6006,0.4747,0.4518,0.6559,0.0054,0.3569
6228,全譜科技股份有限公司,OTC,6228.TWO,2026-08-26,0.2422,-0.5307,-0.0735,0.2075,-0.6928,0.1659,0.2639,-0.7694,0.1526
6229,研通科技股份有限公司,OTC,6229.TWO,2026-08-26,0.5674,-0.2247,-0.1923,0.5788,-0.1654,0.4359,0.5923,-0.256,0.3238
6231,系微股份有限公司,OTC,6231.TWO,2026-08-26,0.8999,-0.9785,-0.3138,0.9238,-0.0491,0.6868,0.9746,-0.4514,0.5231
6233,旺玖科技股份有限公司,OTC,6233.TWO,2026-08-26,0.7564,-0.2086,-0.2613,0.7498,-0.7073,0.5603,0.7952,-0.3353,0.4295
6234,高僑自動化科技股份有限公司,OTC,6234.TWO,2026-08-26,0.9986,-0.6553,-0.3498,0.9482,0.3735,0.7045,0.9624,-0.0401,0.5167
6236,中湛股份有限公司,OTC,6236.TWO,2026-08-26,-0.0735,-0.9201,0.0419,-0.0179,-0.557,0.002,-0.0163,-0.4152,0.0065
6237,驊訊電子企業股份有限公司,OTC,6237.TWO,2026-08-26,0.9407,-1.0721,-0.3287,0.8491,-0.6098,0.6325,0.875,-0.679,0.4711
6240,松崗國際興業股份有限公司,OTC,6240.TWO,2026-08-26,0.1598,1.0083,-0.0434,0.2333,0.3087,0.1847,0.2177,0.067,0.1285
6241,鑫永洋科技股份有限公司,OTC,6241.TWO,2026-08-26,0.5385,1.2636,-0.1817,0.3708,0.0313,0.2846,0.4538,-0.1002,0.2516
6242,立康生醫事業股份有限公司,OTC,6242.TWO,2026-08-26,0.0298,-0.2128,0.0041,0.0246,-0.1234,0.0329,0.022,-0.1702,0.0265
6244,茂迪股份有限公司,OTC,6244.TWO,2026-08-26,0.7956,-0.4378,-0.2757,0.7701,-0.9281,0.575,0.8378,0.0647,0.4517
6245,立端科技股份有限公司,OTC,6245.TWO,2026-08-26,0.5658,-0.0176,-0.1917,0.6159,0.2954,0.4629,0.6328,-0.2733,0.3449
6246,臺龍電子股份有限公司,OTC,6246.TWO,2026-08-26,0.5397,-0.5886,-0.1822,0.5664,-0.4193,0.4269,0.4995,-0.5959,0.2754
6248,沛波鋼鐵股份有限公司,OTC,6248.TWO,2026-08-26,0.1898,-0.0004,-0.0543,0.1445,-0.2597,0.1201,0.2008,-0.283,0.1197
6259,百徽股份有限公司,OTC,6259.TWO,2026-08-26,0.7251,1.2409,-0.2499,0.6233,1.0601,0.4683,0.5607,0.5339,0.3073
6261,久元電子股份有限公司,OTC,6261.TWO,2026-08-26,0.8137,-1.1268,-0.2823,0.8483,-0.1713,0.6319,0.7612,0.0363,0.4118
6263,普萊德科技股份有限公司,OTC,6263.TWO,2026-08-26,0.6276,0.2611,-0.2143,0.5991,0.3774,0.4507,0.5502,-0.0486,0.3018
6264,富裔實業股份有限公司,OTC,6264.TWO,2026-08-26,0.0422,-0.0083,-0.0004,0.0155,-0.1997,0.0263,0.0335,-0.1874,0.0325
6265,方土昶股份有限公司,OTC,6265.TWO,2026-08-26,1.0197,0.8362,-0.3575,1.1613,0.6275,0.8595,1.179,1.5105,0.6296
6266,泰詠電子股份有限公司,OTC,6266.TWO,2026-08-26,0.2603,-0.0664,-0.0801,0.2422,-0.2614,0.1911,0.2478,-0.2593,0.1442
6270,倍微科技股份有限公司,OTC,6270.TWO,2026-08-26,0.6757,0.803,-0.2319,0.7439,0.2156,0.556,0.7261,0.0286,0.3935
6274,台燿科技股份有限公司,OTC,6274.TWO,2026-08-26,1.7774,0.6378,-0.6344,1.7809,1.5423,1.3101,1.7626,0.9099,0.9338
6275,元山科技工業股份有限公司,OTC,6275.TWO,2026-08-26,0.5166,-0.2963,-0.1737,0.5732,-0.4338,0.4318,0.602,-0.2194,0.3288
6276,安鈦克科技股份有限公司,OTC,6276.TWO,2026-08-26,0.342,-1.1781,-0.1099,0.4235,-1.2005,0.323,0.5057,-1.0703,0.2786
6279,胡連精密股份有限公司,OTC,6279.TWO,2026-08-26,0.3205,0.4204,-0.1021,0.3189,0.1374,0.2469,0.373,-0.2284,0.2094
6284,佳邦科技股份有限公司,OTC,6284.TWO,2026-08-26,1.2074,-0.8882,-0.4261,1.0698,-0.5404,0.793,1.0734,-0.2655,0.5746
6290,良維科技股份有限公司,OTC,6290.TWO,2026-08-26,1.0805,-1.0577,-0.3797,1.0956,-0.2665,0.8117,1.0829,0.47,0.5795
6291,沛亨半導體股份有限公司,OTC,6291.TWO,2026-08-26,1.1244,-1.2755,-0.3958,1.3024,0.3329,0.9621,1.2617,0.6554,0.6727
6292,迅德興業股份有限公司,OTC,6292.TWO,2026-08-26,0.9444,0.2901,-0.33,0.8073,0.5408,0.6021,0.7304,0.1728,0.3958
6294,智基科技開發股份有限公司,OTC,6294.TWO,2026-08-26,0.2014,0.2827,-0.0586,0.1892,-0.6618,0.1526,0.1999,-0.7098,0.1192
6411,晶焱科技股份有限公司,OTC,6411.TWO,2026-08-26,0.8989,-0.5989,-0.3134,0.8552,-0.4037,0.6369,0.8869,-0.2481,0.4773
6417,韋僑科技股份有限公司,OTC,6417.TWO,2026-08-26,0.5863,-0.7825,-0.1992,0.6017,-0.2161,0.4526,0.5462,-0.1523,0.2997
6418,詠昇電子股份有限公司,OTC,6418.TWO,2026-08-26,0.6652,0.9429,-0.228,0.5306,0.021,0.4009,0.5904,-0.0975,0.3228
6419,京晨科技股份有限公司,OTC,6419.TWO,2026-08-26,1.1152,0.9851,-0.3924,1.0127,1.3422,0.7514,0.9905,0.9444,0.5313
6423,億而得微電子股份有限公司,OTC,6423.TWO,2026-08-26,0.6677,-0.2729,-0.2289,0.8846,-0.6141,0.6583,0.9415,-0.3296,0.5058
6425,易發精機股份有限公司,OTC,6425.TWO,2026-08-26,0.9422,-1.1085,-0.3292,0.905,-0.6227,0.6731,0.8716,-0.1164,0.4694
6432,今展科技股份有限公司,OTC,6432.TWO,2026-08-26,0.8275,0.3795,-0.2873,0.8658,0.8309,0.6446,0.8248,0.7305,0.445
6435,大中積體電路股份有限公司,OTC,6435.TWO,2026-08-26,1.3306,0.5135,-0.4711,1.2456,0.7268,0.9208,1.2122,0.6428,0.6469
6441,廣錠科技股份有限公司,OTC,6441.TWO,2026-08-26,0.4682,-0.248,-0.1561,0.3952,-0.1228,0.3024,0.4305,-0.4199,0.2394
6461,益得生物科技股份有限公司,OTC,6461.TWO,2026-08-26,0.03,0.3441,0.004,0.1655,-0.7571,0.1354,0.1748,-0.1868,0.1061
6462,神盾股份有限公司,OTC,6462.TWO,2026-08-26,0.6865,-0.514,-0.2358,0.7991,-0.5086,0.5961,0.9187,-0.6262,0.4939
6465,威潤科技股份有限公司,OTC,6465.TWO,2026-08-26,0.5101,0.0999,-0.1714,0.7655,0.3855,0.5717,0.7112,0.9058,0.3857
6469,大樹醫藥股份有限公司,OTC,6469.TWO,2026-08-26,0.0886,0.0952,-0.0174,0.1318,-0.43,0.1108,0.1718,-0.7582,0.1046
6470,宇智網通股份有限公司,OTC,6470.TWO,2026-08-26,0.2605,-0.2969,-0.0802,0.1955,-0.5202,0.1572,0.2234,-0.0421,0.1315
6474,華豫寧股份有限公司,OTC,6474.TWO,2026-08-26,0.3052,0.2871,-0.0965,0.2545,0.061,0.2001,0.2078,-0.1156,0.1233
6482,弘煜科技事業股份有限公司,OTC,6482.TWO,2026-08-26,0.1518,-0.1553,-0.0405,0.154,-0.4592,0.127,0.1779,-0.6604,0.1077
6485,點序科技股份有限公司,OTC,6485.TWO,2026-08-26,1.0114,-2.0002,-0.3545,0.9423,-0.9181,0.7002,1.0711,-0.145,0.5734
6486,互動國際數位股份有限公司,OTC,6486.TWO,2026-08-26,0.138,-0.0021,-0.0354,0.1997,-0.2584,0.1602,0.2429,-0.0098,0.1416
6488,環球晶圓股份有限公司,OTC,6488.TWO,2026-08-26,1.4533,1.088,-0.5159,1.4735,0.9757,1.0865,1.4641,0.5309,0.7782
6492,生華生物科技股份有限公司,OTC,6492.TWO,2026-08-26,0.1872,-0.8722,-0.0534,0.3049,-0.9828,0.2367,0.2313,-0.023,0.1356
6494,九齊科技股份有限公司,OTC,6494.TWO,2026-08-26,0.8335,0.3639,-0.2895,0.8595,0.0176,0.64,0.857,0.1859,0.4618
6496,科懋生物科技股份有限公司,OTC,6496.TWO,2026-08-26,0.0348,0.1911,0.0023,0.0247,-0.134,0.033,0.0747,-0.1637,0.0539
6498,久禾光電股份有限公司,OTC,6498.TWO,2026-08-26,0.734,-0.8544,-0.2532,0.6993,-0.5344,0.5235,0.7694,-0.6669,0.4161
6499,益安生醫股份有限公司,OTC,6499.TWO,2026-08-26,0.5711,-0.2749,-0.1936,0.4588,-0.378,0.3486,0.4737,-0.4647,0.2619
6506,雙邦實業股份有限公司,OTC,6506.TWO,2026-08-26,0.3562,-0.0216,-0.1151,0.3302,0.1143,0.2551,0.2775,0.026,0.1597
6508,惠光股份有限公司,OTC,6508.TWO,2026-08-26,0.2163,0.6991,-0.064,-0.0041,0.1001,0.012,-0.032,0.0943,-0.0017
6509,聚和國際股份有限公司,OTC,6509.TWO,2026-08-26,0.5213,-0.1333,-0.1755,0.5135,0.0714,0.3884,0.5044,0.1245,0.2779
6510,中華精測科技股份有限公司,OTC,6510.TWO,2026-08-26,0.8692,-0.3828,-0.3026,1.0919,-1.0489,0.809,1.1078,0.5571,0.5925
6512,啟發電子股份有限公司,OTC,6512.TWO,2026-08-26,0.106,0.3602,-0.0237,0.112,0.0541,0.0964,0.1061,-0.0459,0.0703
6516,勤崴國際科技股份有限公司,OTC,6516.TWO,2026-08-26,0.2214,0.2302,-0.0659,0.1636,-0.1563,0.134,0.198,-0.221,0.1182
6517,保勝光學股份有限公司,OTC,6517.TWO,2026-08-26,0.4078,1.1852,-0.134,0.3986,0.3726,0.3049,0.5074,-0.1662,0.2795
6523,達爾膚生醫科技股份有限公司,OTC,6523.TWO,2026-08-26,0.1138,-0.2116,-0.0266,0.0812,-0.5038,0.074,0.0883,-0.2442,0.061
6527,明達醫學科技股份有限公司,OTC,6527.TWO,2026-08-26,0.165,0.5729,-0.0453,0.1002,0.0927,0.0879,0.111,-0.1475,0.0729
6530,創威光電股份有限公司,OTC,6530.TWO,2026-08-26,1.1411,-0.1976,-0.4019,1.1519,-0.231,0.8527,1.1815,-0.1597,0.6309
6532,瑞耘科技股份有限公司,OTC,6532.TWO,2026-08-26,0.9642,0.1283,-0.3373,0.9189,0.6711,0.6832,0.8971,0.0311,0.4827
6535,順天醫藥生技股份有限公司,OTC,6535.TWO,2026-08-26,0.3699,-1.4915,-0.1201,0.2732,-1.4705,0.2137,0.3445,-0.9108,0.1946
6538,倉和股份有限公司,OTC,6538.TWO,2026-08-26,0.8218,2.9258,-0.2852,0.7697,2.2333,0.5747,0.7877,0.7062,0.4256
6542,隆中網絡股份有限公司,OTC,6542.TWO,2026-08-26,0.1075,0.0368,-0.0243,0.0809,-0.2341,0.0738,0.075,-0.0757,0.0541
6546,正基科技股份有限公司,OTC,6546.TWO,2026-08-26,0.8245,-0.7118,-0.2862,0.8099,-0.9374,0.604,0.8583,-0.6081,0.4624
6547,高端疫苗生物製劑股份有限公司,OTC,6547.TWO,2026-08-26,0.1561,1.4254,-0.042,0.0864,1.2278,0.0778,0.1656,0.5008,0.1013
6548,長華科技股份有限公司,OTC,6548.TWO,2026-08-26,1.0929,0.6493,-0.3843,1.0234,0.6909,0.7592,1.0436,0.5047,0.559
6556,勝品電通股份有限公司,OTC,6556.TWO,2026-08-26,0.0701,-0.381,-0.0106,0.1074,-0.0586,0.0931,0.1282,-0.2006,0.0818
6560,欣普羅光電股份有限公司,OTC,6560.TWO,2026-08-26,0.506,-0.5904,-0.1699,0.5041,-1.041,0.3816,0.5195,-0.478,0.2858
6561,是方電訊股份有限公司,OTC,6561.TWO,2026-08-26,0.1426,-0.3378,-0.0371,0.2228,-0.3339,0.177,0.2618,-0.3799,0.1515
6568,宏觀微電子股份有限公司,OTC,6568.TWO,2026-08-26,0.9141,-2.0263,-0.319,0.9993,-0.8241,0.7417,1.024,-0.2027,0.5488
6569,醫揚科技股份有限公司,OTC,6569.TWO,2026-08-26,0.3585,-0.1434,-0.116,0.3213,-0.134,0.2487,0.3689,-0.4743,0.2073
6570,維田科技股份有限公司,OTC,6570.TWO,2026-08-26,0.6892,-0.2293,-0.2368,0.6441,0.3729,0.4834,0.6104,-0.1049,0.3332
6574,霈方國際股份有限公司,OTC,6574.TWO,2026-08-26,0.3252,0.5698,-0.1038,0.368,0.978,0.2826,0.3933,0.4206,0.22
6576,逸達生物科技股份有限公司,OTC,6576.TWO,2026-08-26,0.1239,0.2427,-0.0303,0.119,-0.0702,0.1015,0.1299,-0.0403,0.0827
6577,勁豐電子股份有限公司,OTC,6577.TWO,2026-08-26,0.2363,0.469,-0.0713,0.2551,0.1931,0.2005,0.2737,0.0457,0.1577
6578,達邦蛋白生技股份有限公司,OTC,6578.TWO,2026-08-26,0.2115,0.5309,-0.0623,0.1222,0.0108,0.1039,0.1385,-0.3246,0.0872
6584,南俊國際股份有限公司,OTC,6584.TWO,2026-08-26,1.052,-0.1248,-0.3693,1.2141,0.4882,0.8979,1.1647,0.5225,0.6222
6588,東典光電科技股份有限公司,OTC,6588.TWO,2026-08-26,0.8375,0.8623,-0.291,0.9391,0.1037,0.6979,0.9557,1.2225,0.5132
6590,普鴻資訊股份有限公司,OTC,6590.TWO,2026-08-26,0.1413,-0.0307,-0.0366,0.1477,-0.1901,0.1224,0.142,-0.1569,0.089
6593,台灣銘板股份有限公司,OTC,6593.TWO,2026-08-26,0.14,-0.2732,-0.0361,0.1465,-0.4993,0.1215,0.2348,-0.5763,0.1374
6596,寬宏藝術經紀股份有限公司,OTC,6596.TWO,2026-08-26,0.2384,0.0601,-0.0721,0.2853,-0.738,0.2225,0.2825,-0.5204,0.1623
6597,立誠光電股份有限公司,OTC,6597.TWO,2026-08-26,0.57,0.4295,-0.1932,0.5609,0.1965,0.4229,0.5242,0.0057,0.2883
6603,富強鑫精密工業股份有限公司,OTC,6603.TWO,2026-08-26,0.5746,0.5026,-0.1949,0.4818,0.0075,0.3654,0.4516,0.3634,0.2504
6609,台灣瀧澤科技股份有限公司,OTC,6609.TWO,2026-08-26,0.5157,-0.5095,-0.1734,0.5722,-0.0948,0.4311,0.65,-0.2505,0.3538
6612,應用奈米醫材科技股份有限公司,OTC,6612.TWO,2026-08-26,0.1642,0.4127,-0.045,0.1347,0.2365,0.113,0.2163,-0.3779,0.1278
6613,朋億股份有限公司,OTC,6613.TWO,2026-08-26,1.0818,0.7181,-0.3802,0.8329,0.3595,0.6207,0.8006,-0.0551,0.4324
6615,慧智基因股份有限公司,OTC,6615.TWO,2026-08-26,0.1439,0.3097,-0.0376,0.0963,-0.0547,0.085,0.1031,0.0603,0.0687
6616,特昇國際股份有限公司,OTC,6616.TWO,2026-08-26,-0.0084,-0.3182,0.0181,0.0409,-0.4028,0.0447,0.0644,-0.1844,0.0486
6617,共信醫藥科技控股股份有限公司,OTC,6617.TWO,2026-08-26,0.6191,3.1105,-0.2112,0.3446,1.0207,0.2656,0.3812,0.184,0.2137
6620,漢達生技醫藥股份有限公司,OTC,6620.TWO,2026-08-26,0.1974,0.5985,-0.0571,0.1439,-0.0159,0.1196,0.2385,-0.0178,0.1393
6624,萬年清環境工程股份有限公司,OTC,6624.TWO,2026-08-26,0.1757,0.4519,-0.0492,-0.008,-0.6408,0.0092,0.0512,0.2979,0.0417
6629,泰金投資控股股份有限公司,OTC,6629.TWO,2026-08-26,0.2441,0.1261,-0.0742,0.2959,0.1261,0.2302,0.3232,0.1877,0.1835
6637,醫影股份有限公司,OTC,6637.TWO,2026-08-26,0.2718,-0.1037,-0.0843,0.1618,-0.353,0.1327,0.1799,-0.4137,0.1088
6640,均華精密工業股份有限公司,OTC,6640.TWO,2026-08-26,1.1367,-0.3497,-0.4003,1.2309,0.098,0.9101,1.1924,0.1211,0.6366
6642,富致科技股份有限公司,OTC,6642.TWO,2026-08-26,0.8049,0.0716,-0.2791,0.4964,0.5765,0.376,0.4545,0.2466,0.2519
6643,&#20870;星科技股份有限公司,OTC,6643.TWO,2026-08-26,0.9126,-0.675,-0.3184,1.0978,-0.6706,0.8133,1.117,-0.6067,0.5973
6649,台灣生醫材料股份有限公司,OTC,6649.TWO,2026-08-26,-0.2097,-0.3969,0.0916,-0.1181,-0.2173,-0.0709,-0.0579,-0.2998,-0.0152
6651,全宇昕科技股份有限公司,OTC,6651.TWO,2026-08-26,1.0476,0.8666,-0.3677,0.9347,0.5005,0.6947,0.8253,0.4852,0.4452
6654,天正國際精密機械股份有限公司,OTC,6654.TWO,2026-08-26,0.5784,0.2441,-0.1963,0.4618,1.0562,0.3508,0.455,0.738,0.2522
6661,威健股份有限公司,OTC,6661.TWO,2026-08-26,0.1447,0.1183,-0.0379,0.1555,-0.2923,0.1281,0.187,-0.283,0.1125
6662,樂斯科生物科技股份有限公司,OTC,6662.TWO,2026-08-26,-0.1267,0.285,0.0613,-0.0279,0.1203,-0.0053,-0.0297,-0.0022,-0.0005
6664,群翊工業股份有限公司,OTC,6664.TWO,2026-08-26,0.8589,-0.2125,-0.2988,0.8195,0.2513,0.6109,0.792,0.1824,0.4279
6667,信紘科技股份有限公司,OTC,6667.TWO,2026-08-26,0.6403,-0.5072,-0.2189,0.6291,-0.5867,0.4725,0.6904,-0.4863,0.3749
6679,鈺太科技股份有限公司,OTC,6679.TWO,2026-08-26,0.9756,-1.2752,-0.3414,0.9409,-0.6703,0.6992,0.9736,-0.437,0.5225
6680,鑫創電子股份有限公司,OTC,6680.TWO,2026-08-26,0.0587,-0.2443,-0.0064,0.1192,-0.4503,0.1017,0.1429,-0.2784,0.0895
6683,雍智科技股份有限公司,OTC,6683.TWO,2026-08-26,1.5453,-0.7078,-0.5496,1.513,0.2768,1.1153,1.5014,0.5423,0.7977
6684,安格科技股份有限公司,OTC,6684.TWO,2026-08-26,0.3856,0.5626,-0.1259,0.5877,-0.1415,0.4424,0.7149,-0.5486,0.3877
6690,安碁資訊股份有限公司,OTC,6690.TWO,2026-08-26,0.2963,-0.2085,-0.0932,0.3148,-0.0687,0.2439,0.3463,-0.2346,0.1955
6692,進金生能源服務股份有限公司,OTC,6692.TWO,2026-08-26,0.3865,0.0486,-0.1262,0.3323,-0.621,0.2567,0.3364,-0.4377,0.1904
6693,廣閎科技股份有限公司,OTC,6693.TWO,2026-08-26,1.4173,1.346,-0.5028,1.1945,0.9433,0.8836,1.0872,0.843,0.5818
6697,東捷資訊服務股份有限公司,OTC,6697.TWO,2026-08-26,0.1458,-0.1586,-0.0383,0.1499,-0.0207,0.124,0.1953,-0.3412,0.1168
6703,軒郁國際股份有限公司,OTC,6703.TWO,2026-08-26,0.1997,0.2608,-0.058,0.0801,0.2447,0.0732,0.1306,-0.0765,0.0831
6708,天擎積體電路股份有限公司,OTC,6708.TWO,2026-08-26,0.2546,-0.2404,-0.078,0.3312,-0.3793,0.2559,0.352,-0.2683,0.1985
6712,長聖國際生技股份有限公司,OTC,6712.TWO,2026-08-26,0.1385,0.7774,-0.0356,0.168,0.3168,0.1372,0.1954,0.0221,0.1169
6716,應廣科技股份有限公司,OTC,6716.TWO,2026-08-26,0.9574,1.4637,-0.3348,0.8903,0.3772,0.6624,0.9718,0.8644,0.5216
6720,久昌科技股份有限公司,OTC,6720.TWO,2026-08-26,0.1464,-0.2192,-0.0385,0.2507,-0.5516,0.1973,0.278,0.0161,0.1599
6721,信實保全股份有限公司,OTC,6721.TWO,2026-08-26,0.0464,-0.2266,-0.002,0.0469,-0.2398,0.0491,0.0425,-0.1197,0.0372
6725,台灣矽科宏晟科技股份有限公司,OTC,6725.TWO,2026-08-26,1.0023,-0.8734,-0.3512,0.9703,-0.3353,0.7206,0.9697,-0.6823,0.5205
6727,亞泰金屬工業股份有限公司,OTC,6727.TWO,2026-08-26,1.6079,0.5653,-0.5724,1.4734,1.2923,1.0865,1.412,0.5586,0.7511
6728,上洋產業股份有限公司,OTC,6728.TWO,2026-08-26,0.1554,0.1721,-0.0418,0.1288,-0.3657,0.1087,0.1668,-0.247,0.102
6730,常廣股份有限公司,OTC,6730.TWO,2026-08-26,0.3596,0.1526,-0.1164,0.3003,-0.337,0.2334,0.264,-0.343,0.1526
6732,昇佳電子股份有限公司,OTC,6732.TWO,2026-08-26,0.6091,-0.1122,-0.2075,0.692,-0.4493,0.5182,0.71,-0.4706,0.3851
6733,博晟生醫股份有限公司,OTC,6733.TWO,2026-08-26,-0.0377,0.1062,0.0288,0.0453,-0.6061,0.0479,0.0923,-0.5768,0.0631
6735,美達科技股份有限公司,OTC,6735.TWO,2026-08-26,0.9987,-1.524,-0.3499,0.9521,-0.186,0.7074,0.9628,-0.0699,0.5169
6739,竹陞科技股份有限公司,OTC,6739.TWO,2026-08-26,1.3787,-0.0345,-0.4887,1.3554,-0.3921,1.0007,1.326,0.1154,0.7062
6741,"91APP, Inc.",OTC,6741.TWO,2026-08-26,0.2907,-0.151,-0.0912,0.3651,-0.169,0.2805,0.3602,-0.4358,0.2028
6751,智聯服務股份有限公司,OTC,6751.TWO,2026-08-26,0.3239,-0.3936,-0.1033,0.3312,-0.622,0.2559,0.3671,-0.1861,0.2064
6752,叡揚資訊股份有限公司,OTC,6752.TWO,2026-08-26,0.3052,-0.1565,-0.0965,0.3946,-0.4495,0.302,0.4722,-0.5861,0.2612
6761,穩得實業股份有限公司,OTC,6761.TWO,2026-08-26,1.0732,0.0535,-0.3771,0.9738,0.0603,0.7232,1.0566,-0.1524,0.5658
6762,達亞國際股份有限公司,OTC,6762.TWO,2026-08-26,0.3413,0.1951,-0.1097,0.3269,-0.0733,0.2527,0.3077,-0.3244,0.1754
6763,綠界科技股份有限公司,OTC,6763.TWO,2026-08-26,0.2416,0.0659,-0.0733,0.3145,-0.435,0.2437,0.3645,-0.5124,0.205
6767,台灣微創醫療器材股份有限公司,OTC,6767.TWO,2026-08-26,0.0861,-0.0595,-0.0165,0.0685,-0.3503,0.0648,0.1151,-0.2229,0.075
6785,昱展新藥生技股份有限公司,OTC,6785.TWO,2026-08-26,0.3474,-0.6409,-0.1119,0.4579,-1.3008,0.348,0.5444,-0.961,0.2988
6788,華景電通股份有限公司,OTC,6788.TWO,2026-08-26,1.0091,-0.0182,-0.3537,1.0897,-0.2075,0.8074,1.1102,-0.1207,0.5937
6791,虎門科技股份有限公司,OTC,6791.TWO,2026-08-26,0.5255,-0.6074,-0.177,0.5709,-0.2091,0.4302,0.6198,-0.5946,0.3381
6803,崑鼎綠能環保股份有限公司,OTC,6803.TWO,2026-08-26,0.0754,-0.0076,-0.0125,0.083,-0.1384,0.0754,0.0815,-0.0548,0.0575
6804,明係事業股份有限公司,OTC,6804.TWO,2026-08-26,0.0501,0.8146,-0.0033,0.0424,0.3283,0.0458,0.0498,-0.0792,0.041
6811,宏碁資訊服務股份有限公司,OTC,6811.TWO,2026-08-26,0.4134,0.2962,-0.136,0.449,0.182,0.3415,0.5099,-0.3182,0.2808
6821,聯寶電子股份有限公司,OTC,6821.TWO,2026-08-26,0.856,-1.606,-0.2977,0.7874,0.0289,0.5876,0.6803,-0.1492,0.3696
6823,濾能股份有限公司,OTC,6823.TWO,2026-08-26,0.5501,-0.4669,-0.186,0.6301,-0.2215,0.4732,0.6035,-0.1876,0.3296
6829,千附精密股份有限公司,OTC,6829.TWO,2026-08-26,1.0424,0.6485,-0.3658,1.0173,1.337,0.7548,1.0018,0.26,0.5372
6840,東研信超股份有限公司,OTC,6840.TWO,2026-08-26,0.5587,1.8302,-0.1891,0.5137,0.6335,0.3886,0.5699,0.2343,0.3121
6841,長佳智能股份有限公司,OTC,6841.TWO,2026-08-26,0.2289,-0.1122,-0.0686,0.1823,-0.3076,0.1476,0.2124,-0.4843,0.1257
6843,進典工業股份有限公司,OTC,6843.TWO,2026-08-26,0.0347,0.0677,0.0023,0.1535,-0.3435,0.1266,0.2115,-0.4717,0.1253
6844,諾貝兒寶貝股份有限公司,OTC,6844.TWO,2026-08-26,0.1263,0.0398,-0.0311,0.1009,-0.0684,0.0884,0.1018,-0.4736,0.0681
6846,綠茵生技股份有限公司,OTC,6846.TWO,2026-08-26,0.125,-0.3184,-0.0307,0.1234,-0.3948,0.1047,0.122,-0.274,0.0786
6855,數泓科技股份有限公司,OTC,6855.TWO,2026-08-26,0.252,0.3784,-0.0771,0.259,0.1704,0.2033,0.2734,-0.098,0.1575
6856,鑫傳國際多媒體科技股份有限公司,OTC,6856.TWO,2026-08-26,0.0903,-0.3042,-0.018,0.0556,-0.3471,0.0554,0.0357,-0.1594,0.0336
6859,伯特光電股份有限公司,OTC,6859.TWO,2026-08-26,0.4155,-0.4882,-0.1368,0.3793,-0.2528,0.2908,0.4135,-0.2852,0.2306
6865,偉康科技股份有限公司,OTC,6865.TWO,2026-08-26,0.0428,0.0006,-0.0006,0.0763,-0.5602,0.0705,0.0796,-0.6983,0.0565
6870,騰雲科技服務股份有限公司,OTC,6870.TWO,2026-08-26,0.5702,0.4196,-0.1933,0.5404,0.7979,0.408,0.5236,0.2894,0.288
6872,浩宇生醫股份有限公司,OTC,6872.TWO,2026-08-26,0.1859,-0.4317,-0.0529,0.1695,-0.5502,0.1383,0.1833,-0.3737,0.1106
6874,倍力資訊股份有限公司,OTC,6874.TWO,2026-08-26,0.1979,0.0143,-0.0573,0.2103,0.2049,0.1679,0.2237,-0.0425,0.1316
6875,國邑藥品科技股份有限公司,OTC,6875.TWO,2026-08-26,0.243,-0.1981,-0.0738,0.1975,-0.4252,0.1586,0.2084,-0.4494,0.1236
6877,鏵友益科技股份有限公司,OTC,6877.TWO,2026-08-26,0.9654,-0.7797,-0.3377,1.0836,-0.4764,0.803,0.9652,-0.1224,0.5182
6881,潤德室內裝修設計工程(股)公司,OTC,6881.TWO,2026-08-26,0.2054,-0.4454,-0.06,0.1927,-0.0308,0.1551,0.1785,-0.0439,0.1081
6884,海柏特股份有限公司,OTC,6884.TWO,2026-08-26,0.1707,-0.0932,-0.0474,0.0951,-0.2638,0.0842,0.1046,-0.5169,0.0695
6894,衛司特科技股份有限公司,OTC,6894.TWO,2026-08-26,0.8678,-0.4669,-0.302,0.8624,-0.1735,0.6421,0.8455,0.1563,0.4558
6895,宏碩系統股份有限公司,OTC,6895.TWO,2026-08-26,0.4369,0.1207,-0.1446,0.5014,-0.4605,0.3796,0.6292,-0.8694,0.343
6899,創為精密材料股份有限公司,OTC,6899.TWO,2026-08-26,0.2155,-0.8517,-0.0637,0.2175,-0.053,0.1732,0.1838,-0.0192,0.1108
6903,巨漢系統科技股份有限公司,OTC,6903.TWO,2026-08-26,1.0463,-0.3826,-0.3673,1.0319,-0.1119,0.7654,1.0007,0.4683,0.5367
6904,伯鑫工具股份有限公司,OTC,6904.TWO,2026-08-26,0.1768,0.4594,-0.0496,0.1325,0.0015,0.1114,0.1389,-0.0125,0.0874
6907,雅特力科技(開曼)股份有限公司,OTC,6907.TWO,2026-08-27,0.8841,2.3379,-0.2178,0.8239,1.3438,0.5741,,,
